year,player_id,player_name,team,sold_price,sold_price_in_cr,sold_price_in_usd,base_price,base_price_in_cr,base_price_in_usd,purse_spent,purse_spent_in_cr,purse_left,purse_left_in_cr,status,transferred,overseas,auction_result,id_source,prior_season,player_name_stats,birthdate,age,nationality,player_role,batting_style,bowling_style,international_career,tournament,team_stats,matches,innings,no,runs,highestscore,batting_average,bf,strikerate,100s,50s,4s,6s,Ct,St,wickets,economy,balls,bbi,bbm,bowl_ave,sr,4w,5w,10w,t20_start,t20_end,odi_start,odi_end,bbi_wkts,bbi_runs,bbm_wkts,bbm_runs,has_prior_season,is_mega_auction,int_value,is_capped,age_during_auction,overseas2
2019,33141.0,Ambati Rayudu,Chennai Super Kings,22000000.0,2.2,305000.0,,,,788000000.0,78.8,32000000.0,3.2,Retained,0.0,0.0,retained,from auction file,2018,Ambati Thirupathi Rayudu,1985-09-23,40y 279d,India,Middle order Batter,Right hand Bat,Right arm Offbreak,2013 - 2019,IPL 2018,CSK,16.0,16.0,2.0,602.0,100.0,43.0,402.0,149.75,1.0,3.0,53.0,34.0,2.0,0.0,,,,,,,,,,,2014-09-07,2016-06-22,2013-07-24,2019-03-08,,,,,True,False,2013,True,34.0,False
2019,628217.0,Chaitanya Bishnoi,Chennai Super Kings,2000000.0,0.2,27000.0,,,,788000000.0,78.8,32000000.0,3.2,Retained,0.0,0.0,retained,from auction file,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,,False
2019,308251.0,David Willey,Chennai Super Kings,20000000.0,2.0,277000.0,,,,788000000.0,78.8,32000000.0,3.2,Retained,0.0,1.0,retained,from auction file,2018,David Jonathan Willey,1990-02-28,36y 121d,England,Bowling Allrounder,Left hand Bat,Left arm Fast medium,2015 - 2023,IPL 2018,CSK,3.0,,,,,,,,,,,,2.0,0.0,2.0,9.5,60.0,1/24,1/24,47.5,30.0,0.0,0.0,0.0,2015-06-23,2022-10-14,2015-05-08,2023-11-11,1.0,24.0,1.0,24.0,True,False,2015,True,29.0,True
2019,447261.0,Deepak Chahar,Chennai Super Kings,8000000.0,0.8,111000.0,,,,788000000.0,78.8,32000000.0,3.2,Retained,0.0,0.0,retained,from auction file,2018,Deepak Lokandersingh Chahar,1992-08-07,33y 326d,India,Bowler,Right hand Bat,Right arm Medium,2018 - 2023,IPL 2018,CSK,12.0,4.0,1.0,50.0,39.0,16.66,29.0,172.41,0.0,0.0,1.0,4.0,1.0,0.0,10.0,7.28,229.0,3/15,3/15,27.8,22.9,0.0,0.0,0.0,2018-07-08,2023-12-01,2018-09-25,2022-12-07,3.0,15.0,3.0,15.0,True,False,2018,True,27.0,False
2019,590327.0,Dhruv Shorey,Chennai Super Kings,2000000.0,0.2,27000.0,,,,788000000.0,78.8,32000000.0,3.2,Retained,0.0,0.0,retained,from auction file,2018,Dhruv Ranjan Shorey,1992-06-05,34y 24d,India,Top order Batter,Right hand Bat,Right arm Offbreak,,IPL 2018,CSK,1.0,1.0,0.0,8.0,8.0,8.0,9.0,88.88,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,True,False,,False,27.0,False
2019,51439.0,Dwayne Bravo,Chennai Super Kings,64000000.0,6.4,888000.0,,,,788000000.0,78.8,32000000.0,3.2,Retained,0.0,1.0,retained,from auction file,2018,Dwayne John Bravo,1983-10-07,42y 265d,West Indies,Allrounder,Right hand Bat,Right arm Medium,2004 - 2021,IPL 2018,CSK,16.0,10.0,6.0,141.0,68.0,35.25,91.0,154.94,0.0,1.0,8.0,10.0,9.0,0.0,14.0,9.96,321.0,2/16,2/16,38.07,22.9,0.0,0.0,0.0,2006-02-16,2021-11-06,2004-04-18,2014-10-17,2.0,16.0,2.0,16.0,True,False,2004,True,36.0,True
2019,44828.0,Faf du Plessis,Chennai Super Kings,16000000.0,1.6,222000.0,,,,788000000.0,78.8,32000000.0,3.2,Retained,0.0,1.0,retained,from auction file,2018,Francois du Plessis,1984-07-13,41y 351d,South Africa,Middle order Batter,Right hand Bat,Legbreak,2011 - 2021,IPL 2018,CSK,6.0,6.0,1.0,162.0,67.0,32.4,129.0,125.58,0.0,1.0,17.0,6.0,1.0,0.0,,,,,,,,,,,2012-09-08,2020-12-01,2011-01-18,2019-07-06,,,,,True,False,2011,True,35.0,True
2019,29264.0,Harbhajan Singh,Chennai Super Kings,20000000.0,2.0,277000.0,,,,788000000.0,78.8,32000000.0,3.2,Retained,0.0,0.0,retained,from auction file,2018,Harbhajan Singh,1980-07-03,45y 361d,India,Bowler,Right hand Bat,Right arm Offbreak,1998 - 2016,IPL 2018,CSK,13.0,3.0,0.0,29.0,19.0,9.66,36.0,80.55,0.0,0.0,3.0,1.0,4.0,0.0,7.0,8.48,191.0,2/22,2/22,38.57,27.2,0.0,0.0,0.0,2006-12-01,2016-03-03,1998-04-17,2015-10-25,2.0,22.0,2.0,22.0,True,False,1998,True,39.0,False
2019,40618.0,Imran Tahir,Chennai Super Kings,10000000.0,1.0,138000.0,,,,788000000.0,78.8,32000000.0,3.2,Retained,0.0,1.0,retained,from auction file,2018,Mohammad Imran Tahir,1979-03-27,47y 94d,South Africa,Bowler,Right hand Bat,Legbreak Googly,2011 - 2019,IPL 2018,CSK,6.0,1.0,1.0,2.0,2.0,,2.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,9.09,124.0,2/34,2/34,31.33,20.6,0.0,0.0,0.0,2013-08-02,2019-03-19,2011-02-24,2019-07-06,2.0,34.0,2.0,34.0,True,False,2011,True,40.0,True
2019,1083030.0,KM Asif,Chennai Super Kings,4000000.0,0.4,55000.0,,,,788000000.0,78.8,32000000.0,3.2,Retained,0.0,0.0,retained,from auction file,2018,KM Asif,1993-07-24,32y 340d,India,Bowler,Right hand Bat,Right arm Medium,,IPL 2018,CSK,2.0,,,,,,,,,,,,0.0,0.0,3.0,12.5,36.0,2/43,2/43,25.0,12.0,0.0,0.0,0.0,,,,,2.0,43.0,2.0,43.0,True,False,,False,26.0,False
2019,30288.0,Karn Sharma,Chennai Super Kings,50000000.0,5.0,694000.0,,,,788000000.0,78.8,32000000.0,3.2,Retained,0.0,0.0,retained,from auction file,2018,Karn Vinod Sharma,1987-10-23,38y 249d,India,Bowler,Left hand Bat,Legbreak Googly,2014 - 2014,IPL 2018,CSK,6.0,1.0,1.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,4.0,9.36,57.0,2/13,2/13,22.25,14.2,0.0,0.0,0.0,2014-12-09,2014-11-13,2014-11-13,2014-11-16,2.0,13.0,2.0,13.0,True,False,2014,True,32.0,False
2019,290716.0,Kedar Jadhav,Chennai Super Kings,78000000.0,7.8,1083000.0,,,,788000000.0,78.8,32000000.0,3.2,Retained,0.0,0.0,retained,from auction file,2018,Kedar Mahadav Jadhav,1985-03-26,41y 95d,India,Batting Allrounder,Right hand Bat,Right arm Offbreak,2014 - 2020,IPL 2018,CSK,1.0,1.0,1.0,24.0,24.0,,22.0,109.09,0.0,0.0,1.0,2.0,0.0,0.0,,,,,,,,,,,2015-07-17,2017-10-10,2014-11-16,2020-02-08,,,,,True,False,2014,True,34.0,False
2019,542023.0,Lungi Ngidi,Chennai Super Kings,5000000.0,0.5,69000.0,,,,788000000.0,78.8,32000000.0,3.2,Retained,0.0,1.0,retained,from auction file,2018,Lungisani True-man Ngidi,1996-03-29,30y 92d,South Africa,Bowler,Right hand Bat,Right arm Fast medium,2017 - 2026,IPL 2018,CSK,7.0,,,,,,,,,,,,1.0,0.0,11.0,6.0,156.0,4/10,4/10,14.18,14.1,1.0,0.0,0.0,2017-01-20,2026-03-04,2018-02-07,2025-12-06,4.0,10.0,4.0,10.0,True,False,2017,True,23.0,True
2019,237095.0,M Vijay,Chennai Super Kings,20000000.0,2.0,277000.0,,,,788000000.0,78.8,32000000.0,3.2,Retained,0.0,0.0,retained,from auction file,2018,Murali Vijay,1984-04-01,42y 89d,India,Opening Batter,Right hand Bat,Right arm Offbreak,2008 - 2018,IPL 2018,CSK,1.0,1.0,0.0,12.0,12.0,12.0,10.0,120.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,2010-05-01,2015-07-19,2010-02-27,2015-07-14,,,,,True,False,2008,True,35.0,False
2019,28081.0,MS Dhoni,Chennai Super Kings,150000000.0,15.0,2083000.0,,,,788000000.0,78.8,32000000.0,3.2,Retained,0.0,0.0,retained,from auction file,2018,Mahendra Singh Dhoni,1981-07-07,44y 357d,India,Wicketkeeper Batter,Right hand Bat,Right arm Medium,2004 - 2019,IPL 2018,CSK,16.0,15.0,9.0,455.0,79.0,75.83,302.0,150.66,0.0,3.0,24.0,30.0,11.0,3.0,,,,,,,,,,,2006-12-01,2019-02-27,2004-12-23,2019-07-09,,,,,True,False,2004,True,38.0,False
2019,502714.0,Mitchell Santner,Chennai Super Kings,5000000.0,0.5,69000.0,,,,788000000.0,78.8,32000000.0,3.2,Retained,0.0,1.0,retained,from auction file,2018,,1992-02-05,,New Zealand,Bowling Allrounder,Left hand Bat,Slow Left arm Orthodox,2015 - 2026,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-06-23,2026-03-20,2015-06-09,2025-11-22,,,,,False,False,2015,True,27.0,True
2019,537119.0,Mohit Sharma,Chennai Super Kings,50000000.0,5.0,694000.0,5000000.0,0.5,,788000000.0,78.8,32000000.0,3.2,New,0.0,0.0,sold,from auction file,2018,Mohit Mahipal Sharma,1988-09-18,37y 284d,India,Bowler,Right hand Bat,Right arm Medium,2013 - 2015,IPL 2018,PBKS,9.0,4.0,3.0,10.0,4.0,10.0,13.0,76.92,0.0,0.0,1.0,0.0,2.0,0.0,7.0,10.85,178.0,2/33,2/33,46.0,25.4,0.0,0.0,0.0,2014-03-30,2015-10-05,2013-08-01,2015-10-25,2.0,33.0,2.0,33.0,True,False,2013,True,31.0,False
2019,694209.0,Monu Kumar,Chennai Super Kings,2000000.0,0.2,27000.0,,,,788000000.0,78.8,32000000.0,3.2,Retained,0.0,0.0,retained,from auction file,2018,,1994-11-05,,India,Bowling Allrounder,Right hand Bat,Right arm Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,25.0,False
2019,1048813.0,Narayan Jagadeesan,Chennai Super Kings,2000000.0,0.2,27000.0,,,,788000000.0,78.8,32000000.0,3.2,Retained,0.0,0.0,retained,from auction file,2018,,1995-12-24,,India,Wicketkeeper Batter,Right hand Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,24.0,False
2019,234675.0,Ravindra Jadeja,Chennai Super Kings,70000000.0,7.0,972000.0,,,,788000000.0,78.8,32000000.0,3.2,Retained,0.0,0.0,retained,from auction file,2018,Ravindrasinh Anirudhsinh Jadeja,1988-12-06,37y 205d,India,Allrounder,Left hand Bat,Slow Left arm Orthodox,2009 - 2026,IPL 2018,CSK,16.0,10.0,5.0,89.0,27.0,17.8,74.0,120.27,0.0,0.0,3.0,4.0,11.0,0.0,11.0,7.39,246.0,3/18,3/18,27.54,22.3,0.0,0.0,0.0,2009-02-10,2024-06-29,2009-02-08,2026-01-18,3.0,18.0,3.0,18.0,True,False,2009,True,31.0,False
2019,1060380.0,Ruturaj Gaikwad,Chennai Super Kings,2000000.0,0.2,27000.0,2000000.0,0.2,,788000000.0,78.8,32000000.0,3.2,New,0.0,0.0,sold,from auction file,2018,,1997-01-31,,India,Batter,Right hand Bat,Right arm Offbreak,2021 - 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-28,2024-07-13,2022-10-06,2025-12-06,,,,,False,False,2021,False,22.0,False
2019,297628.0,Sam Billings,Chennai Super Kings,10000000.0,1.0,138000.0,,,,788000000.0,78.8,32000000.0,3.2,Retained,0.0,1.0,retained,from auction file,2018,Samuel William Billings,1991-06-15,35y 14d,England,Wicketkeeper Batter,Right hand Bat,,2015 - 2022,IPL 2018,CSK,10.0,8.0,0.0,108.0,56.0,13.5,78.0,138.46,0.0,1.0,8.0,5.0,5.0,0.0,,,,,,,,,,,2015-06-23,2022-01-30,2015-06-09,2022-11-22,,,,,True,False,2015,True,28.0,True
2019,8180.0,Shane Watson,Chennai Super Kings,40000000.0,4.0,555000.0,,,,788000000.0,78.8,32000000.0,3.2,Retained,0.0,1.0,retained,from auction file,2018,Shane Robert Watson,1981-06-17,45y 12d,Australia,Allrounder,Right hand Bat,Right arm Fast medium,2002 - 2016,IPL 2018,CSK,15.0,15.0,1.0,555.0,117.0,39.64,359.0,154.59,2.0,2.0,44.0,35.0,3.0,0.0,6.0,8.96,168.0,2/29,2/29,41.83,28.0,0.0,0.0,0.0,2006-02-24,2016-03-27,2002-03-24,2015-09-05,2.0,29.0,2.0,29.0,True,False,2002,True,38.0,True
2019,475281.0,Shardul Thakur,Chennai Super Kings,26000000.0,2.6,361000.0,,,,788000000.0,78.8,32000000.0,3.2,Retained,0.0,0.0,retained,from auction file,2018,Shardul Narendra Thakur,1991-10-16,34y 256d,India,Bowling Allrounder,Right hand Bat,Right arm Medium,2017 - 2025,IPL 2018,CSK,13.0,1.0,1.0,15.0,15.0,,5.0,300.0,0.0,0.0,3.0,0.0,4.0,0.0,16.0,9.23,280.0,2/18,2/18,26.93,17.5,0.0,0.0,0.0,2018-02-21,2022-02-20,2017-08-31,2023-10-19,2.0,18.0,2.0,18.0,True,False,2017,True,28.0,False
2019,33335.0,Suresh Raina,Chennai Super Kings,110000000.0,11.0,1527000.0,,,,788000000.0,78.8,32000000.0,3.2,Retained,0.0,0.0,retained,from auction file,2018,Suresh Kumar Raina,1986-11-27,39y 214d,India,Middle order Batter,Left hand Bat,Right arm Offbreak,2005 - 2018,IPL 2018,CSK,15.0,15.0,3.0,445.0,75.0,37.08,336.0,132.44,0.0,4.0,46.0,12.0,9.0,0.0,,,,,,,,,,,2006-12-01,2018-07-08,2005-07-30,2018-07-17,,,,,True,False,2005,True,33.0,False
2019,31107.0,Amit Mishra,Delhi Capitals,40000000.0,4.0,555000.0,,,,738000000.0,73.8,82000000.0,8.2,Retained,0.0,0.0,retained,from auction file,2018,Amit Mishra,1982-11-24,43y 222d,India,Bowler,Right hand Bat,Legbreak,2003 - 2017,IPL 2018,DC,10.0,1.0,1.0,1.0,1.0,,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.13,222.0,3/19,3/19,22.0,18.5,0.0,0.0,0.0,2010-06-13,2017-02-01,2003-04-13,2016-10-29,3.0,19.0,3.0,19.0,True,False,2003,True,37.0,False
2019,604534.0,Ankush Bains,Delhi Capitals,2000000.0,0.2,27000.0,2000000.0,0.2,,738000000.0,73.8,82000000.0,8.2,New,0.0,0.0,sold,from auction file,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,,False
2019,694211.0,Avesh Khan,Delhi Capitals,7000000.0,0.7,97000.0,,,,738000000.0,73.8,82000000.0,8.2,Retained,0.0,0.0,retained,from auction file,2018,Avesh Khan,1996-12-13,29y 203d,India,Bowler,Right hand Bat,Right arm Fast medium,2022 - 2024,IPL 2018,DC,6.0,,,,,,,,,,,,3.0,0.0,4.0,10.73,114.0,2/29,2/29,51.0,28.5,0.0,0.0,0.0,2022-02-20,2024-11-10,2022-07-24,2023-12-21,2.0,29.0,2.0,29.0,True,False,2022,False,23.0,False
2019,554691.0,Axar Patel,Delhi Capitals,50000000.0,5.0,694000.0,10000000.0,1.0,,738000000.0,73.8,82000000.0,8.2,New,0.0,0.0,sold,from auction file,2018,Axar Rajeshbhai Patel,1994-01-20,32y 165d,India,Allrounder,Left hand Bat,Slow Left arm Orthodox,2014 - 2026,IPL 2018,PBKS,9.0,8.0,2.0,80.0,19.0,13.33,69.0,115.94,0.0,0.0,3.0,4.0,2.0,0.0,3.0,8.38,156.0,1/21,1/21,72.66,52.0,0.0,0.0,0.0,2015-07-17,2026-07-01,2014-06-15,2025-10-25,1.0,21.0,1.0,21.0,True,False,2014,True,25.0,False
2019,588144.0,Bandaru Ayyappa,Delhi Capitals,2000000.0,0.2,27000.0,2000000.0,0.2,,738000000.0,73.8,82000000.0,8.2,New,0.0,0.0,sold,from auction file,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,,False
2019,439952.0,Chris Morris,Delhi Capitals,110000000.0,11.0,1527000.0,,,,738000000.0,73.8,82000000.0,8.2,Retained,0.0,1.0,retained,from auction file,2018,Christopher Henry Morris,1987-04-30,39y 60d,South Africa,Bowling Allrounder,Right hand Bat,Right arm Fast medium,2012 - 2019,IPL 2018,DC,4.0,4.0,3.0,46.0,27.0,46.0,26.0,176.92,0.0,0.0,3.0,2.0,2.0,0.0,3.0,10.21,84.0,2/41,2/41,47.66,28.0,0.0,0.0,0.0,2012-12-21,2019-03-24,2013-06-10,2019-07-06,2.0,41.0,2.0,41.0,True,False,2012,True,32.0,True
2019,45705.0,Colin Ingram,Delhi Capitals,64000000.0,6.4,888000.0,20000000.0,2.0,,738000000.0,73.8,82000000.0,8.2,New,0.0,1.0,sold,from auction file,2018,,1985-07-03,,South Africa,Top order Batter,Left hand Bat,Legbreak,2010 - 2013,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-10-08,2012-03-30,2010-10-15,2013-11-01,,,,,False,False,2010,True,34.0,True
2019,232359.0,Colin Munro,Delhi Capitals,19000000.0,1.9,263000.0,,,,738000000.0,73.8,82000000.0,8.2,Retained,0.0,1.0,retained,from auction file,2018,Colin Munro,1987-03-11,39y 115d,New Zealand,Opening Batter,Left hand Bat,Right arm Medium fast,2012 - 2020,IPL 2018,DC,5.0,5.0,0.0,63.0,33.0,12.6,41.0,153.65,0.0,0.0,7.0,4.0,2.0,0.0,,,,,,,,,,,2012-12-21,2020-02-02,2013-01-22,2019-06-26,,,,,True,False,2012,True,32.0,True
2019,452044.0,Hanuma Vihari,Delhi Capitals,20000000.0,2.0,277000.0,5000000.0,0.5,,738000000.0,73.8,82000000.0,8.2,New,0.0,0.0,sold,from auction file,2018,,1993-10-13,,India,Batting Allrounder,Right hand Bat,Right arm Offbreak,2018 - 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2018,True,26.0,False
2019,390481.0,Harshal Patel,Delhi Capitals,2000000.0,0.2,27000.0,,,,738000000.0,73.8,82000000.0,8.2,Retained,0.0,0.0,retained,from auction file,2018,Harshal Vikram Patel,1990-11-23,35y 223d,India,Bowling Allrounder,Right hand Bat,Right arm Medium,2021 - 2023,IPL 2018,DC,5.0,2.0,1.0,60.0,36.0,60.0,33.0,181.81,0.0,0.0,1.0,6.0,0.0,0.0,7.0,9.54,105.0,3/28,3/28,23.85,15.0,0.0,0.0,0.0,2021-11-19,2023-01-03,,,3.0,28.0,3.0,28.0,True,False,2021,False,29.0,False
2019,236779.0,Ishant Sharma,Delhi Capitals,11000000.0,1.1,152000.0,7500000.0,0.75,,738000000.0,73.8,82000000.0,8.2,New,0.0,0.0,sold,from auction file,2018,,1988-09-02,,India,Bowler,Right hand Bat,Right arm Fast medium,2007 - 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-02-01,2013-10-10,2007-06-29,2016-01-23,,,,,False,False,2007,True,31.0,False
2019,237199.0,Jalaj Saxena,Delhi Capitals,2000000.0,0.2,27000.0,2000000.0,0.2,,738000000.0,73.8,82000000.0,8.2,New,0.0,0.0,sold,from auction file,2018,,1986-12-15,,India,Allrounder,Right hand Bat,"Right arm Offbreak, Legbreak Googly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,33.0,False
2019,550215.0,Kagiso Rabada,Delhi Capitals,42000000.0,4.2,583000.0,,,,738000000.0,73.8,82000000.0,8.2,Retained,0.0,1.0,retained,from auction file,2018,,1995-05-25,,South Africa,Bowler,Left hand Bat,Right arm Fast,2014 - 2026,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-11-05,2026-03-04,2015-07-10,2025-03-05,,,,,False,False,2014,True,24.0,True
2019,677081.0,Keemo Paul,Delhi Capitals,5000000.0,0.5,69000.0,5000000.0,0.5,,738000000.0,73.8,82000000.0,8.2,New,0.0,1.0,sold,from auction file,2018,,1998-02-21,,West Indies,Allrounder,Right hand Bat,Right arm Fast medium,2018 - 2023,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-04-01,2022-08-07,2018-03-15,2023-07-05,,,,,False,False,2018,True,21.0,True
2019,1079842.0,Manjot Kalra,Delhi Capitals,2000000.0,0.2,27000.0,,,,738000000.0,73.8,82000000.0,8.2,Retained,0.0,0.0,retained,from auction file,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,,False
2019,853259.0,Nathu Singh,Delhi Capitals,2000000.0,0.2,27000.0,2000000.0,0.2,,738000000.0,73.8,82000000.0,8.2,New,0.0,0.0,sold,from auction file,2018,,1995-09-08,,India,Bowler,Right hand Bat,Right arm Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,24.0,False
2019,1070168.0,Prithvi Shaw,Delhi Capitals,12000000.0,1.2,166000.0,,,,738000000.0,73.8,82000000.0,8.2,Retained,0.0,0.0,retained,from auction file,2018,Prithvi Pankaj Shaw,1999-11-09,26y 237d,India,Opening Batter,Right hand Bat,Right arm Offbreak,2018 - 2021,IPL 2018,DC,9.0,9.0,0.0,245.0,65.0,27.22,160.0,153.12,0.0,2.0,27.0,10.0,4.0,0.0,,,,,,,,,,,2018-10-04,2020-12-17,2020-02-05,2021-07-23,,,,,True,False,2018,True,20.0,False
2019,423838.0,Rahul Tewatia,Delhi Capitals,30000000.0,3.0,416000.0,,,,738000000.0,73.8,82000000.0,8.2,Retained,0.0,0.0,retained,from auction file,2018,Rahul Tewatia,1993-05-20,33y 45d,India,Bowling Allrounder,Left hand Bat,Legbreak,,IPL 2018,DC,8.0,5.0,2.0,50.0,24.0,16.66,43.0,116.27,0.0,0.0,5.0,1.0,2.0,0.0,6.0,7.86,132.0,3/18,3/18,28.83,22.0,0.0,0.0,0.0,,,,,3.0,18.0,3.0,18.0,True,False,,False,26.0,False
2019,931581.0,Rishabh Pant,Delhi Capitals,150000000.0,15.0,2083000.0,,,,738000000.0,73.8,82000000.0,8.2,Retained,0.0,0.0,retained,from auction file,2018,Rishabh Rajendra Pant,1997-10-04,28y 273d,India,Wicketkeeper Batter,Left hand Bat,,2017 - 2026,IPL 2018,DC,14.0,14.0,1.0,684.0,128.0,52.61,394.0,173.6,1.0,5.0,68.0,37.0,4.0,2.0,,,,,,,,,,,2017-02-01,2024-07-28,2018-10-21,2024-08-07,,,,,True,False,2017,True,22.0,False
2019,960361.0,Sandeep Lamichhane,Delhi Capitals,2000000.0,0.2,27000.0,,,,738000000.0,73.8,82000000.0,8.2,Retained,0.0,1.0,retained,from auction file,2018,Sandeep Lamichhane,2000-08-02,25y 336d,Nepal,Bowler,Right hand Bat,Legbreak Googly,2018 - 2026,IPL 2018,DC,3.0,,,,,,,,,,,,0.0,0.0,5.0,6.83,72.0,3/36,3/36,16.4,14.4,0.0,0.0,0.0,2018-05-31,2026-06-08,2018-08-01,2026-05-22,3.0,36.0,3.0,36.0,True,False,2018,True,19.0,True
2019,914541.0,Sherfane Rutherford,Delhi Capitals,20000000.0,2.0,277000.0,4000000.0,0.4,,738000000.0,73.8,82000000.0,8.2,New,0.0,1.0,sold,from auction file,2018,,1998-08-15,,West Indies,Middle order Batter,Left hand Bat,Right arm Fast medium,2018 - 2026,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-22,2026-06-14,2023-12-03,2026-06-06,,,,,False,False,2018,True,21.0,True
2019,28235.0,Shikhar Dhawan,Delhi Capitals,52000000.0,5.2,722000.0,,,,738000000.0,73.8,82000000.0,8.2,New,0.0,0.0,sold,from auction file,2018,Shikhar Dhawan,1985-12-05,40y 211d,India,Opening Batter,Left hand Bat,Right arm Offbreak,2010 - 2022,IPL 2018,SRH,16.0,16.0,3.0,497.0,92.0,38.23,363.0,136.91,0.0,4.0,59.0,14.0,12.0,0.0,,,,,,,,,,,2011-06-04,2021-07-29,2010-10-20,2022-12-10,,,,,True,False,2010,True,34.0,False
2019,642519.0,Shreyas Iyer,Delhi Capitals,70000000.0,7.0,972000.0,,,,738000000.0,73.8,82000000.0,8.2,Retained,0.0,0.0,retained,from auction file,2018,Shreyas Santosh Iyer,1994-12-06,31y 210d,India,Top order Batter,Right hand Bat,"Right arm Offbreak, Legbreak Googly",2017 - 2026,IPL 2018,DC,14.0,14.0,3.0,411.0,93.0,37.36,310.0,132.58,0.0,4.0,29.0,21.0,5.0,0.0,,,,,,,,,,,2017-11-01,2026-07-01,2017-12-10,2026-06-20,,,,,True,False,2017,True,25.0,False
2019,277912.0,Trent Boult,Delhi Capitals,22000000.0,2.2,305000.0,,,,738000000.0,73.8,82000000.0,8.2,Retained,0.0,1.0,retained,from auction file,2018,Trent Alexander Boult,1989-07-22,36y 347d,New Zealand,Bowler,Right hand Bat,Left arm Fast medium,2011 - 2024,IPL 2018,DC,14.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,18.0,8.84,316.0,2/20,2/20,25.88,17.5,0.0,0.0,0.0,2013-02-09,2024-06-17,2012-07-11,2023-11-15,2.0,20.0,2.0,20.0,True,False,2011,True,30.0,True
2019,1083577.0,Agnivesh Ayachi,Punjab Kings,2000000.0,0.2,27000.0,2000000.0,0.2,,783000000.0,78.3,37000000.0,3.7,New,0.0,0.0,sold,from auction file,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,,False
2019,459508.0,Andrew Tye,Punjab Kings,72000000.0,7.2,1000000.0,,,,783000000.0,78.3,37000000.0,3.7,Retained,0.0,1.0,retained,from auction file,2018,Andrew James Tye,1986-12-12,39y 204d,Australia,Bowler,Right hand Bat,Right arm Medium fast,2016 - 2021,IPL 2018,PBKS,14.0,8.0,2.0,32.0,14.0,5.33,38.0,84.21,0.0,0.0,2.0,1.0,5.0,0.0,24.0,8.0,336.0,4/16,4/16,18.66,14.0,3.0,0.0,0.0,2016-01-29,2021-08-07,2018-01-14,2018-06-19,4.0,16.0,4.0,16.0,True,False,2016,True,33.0,True
2019,591650.0,Ankit Rajpoot,Punjab Kings,30000000.0,3.0,416000.0,,,,783000000.0,78.3,37000000.0,3.7,Retained,0.0,0.0,retained,from auction file,2018,Ankit Singh Rajpoot,1993-12-04,32y 207d,India,Bowler,Right hand Bat,Right arm Medium,,IPL 2018,PBKS,8.0,3.0,0.0,11.0,8.0,3.66,18.0,61.11,0.0,0.0,1.0,0.0,2.0,0.0,11.0,8.52,157.0,5/14,5/14,20.27,14.2,0.0,1.0,0.0,,,,,5.0,14.0,5.0,14.0,True,False,,False,26.0,False
2019,1125976.0,Arshdeep Singh,Punjab Kings,2000000.0,0.2,27000.0,2000000.0,0.2,,783000000.0,78.3,37000000.0,3.7,New,0.0,0.0,sold,from auction file,2018,,1999-02-05,,India,Bowler,Left hand Bat,Left arm Medium fast,2022 - 2026,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-07,2026-07-04,2022-11-25,2026-06-17,,,,,False,False,2022,False,20.0,False
